,ID,Latitude,Longitude,Elevation,State,Name,GSN_Flag,HCN_CRN_Flag,WMO_ID,Koppen
86331,US1TXLL0049,30.7477,-98.6671,317.0,TX,LLANO 0.4 ESE,,,,Cfa
86332,US1TXLL0050,30.6382,-98.5726,359.4,TX,LLANO 9.9 SE,,,,Cfa
86333,US1TXLL0052,30.6536,-98.4699,270.4,TX,KINGSLAND 1.2 SW,,,,Cfa
86334,US1TXLL0055,30.7673,-98.7271,336.5,TX,LLANO 3.3 WNW,,,,Cfa
86335,US1TXLL0056,30.7475,-98.6889,312.7,TX,LLANO 0.9 WSW,,,,Cfa
86336,US1TXLL0057,30.8198,-98.5129,339.5,TX,BLUFFTON 1.3 W,,,,Cfa
86337,US1TXLL0059,30.7011,-98.9561,365.2,TX,CASTELL 0.1 E,,,,Cfa
86338,US1TXLL0062,30.6614,-98.47,279.2,TX,KINGSLAND 1.0 WSW,,,,Cfa
86339,US1TXLL0064,30.6313,-98.5511,331.9,TX,LLANO 11.0 SE,,,,Cfa
86340,US1TXLM0002,33.7298,-95.5306,148.1,TX,PARIS 4.5 NNE,,,,Cfa
86341,US1TXLM0003,33.7961,-95.5239,160.0,TX,POWDERLY 1.0 S,,,,Cfa
86342,US1TXLM0004,33.7333,-95.687,175.0,TX,SUMNER 0.9 WSW,,,,Cfa
86343,US1TXLM0008,33.7158,-95.5037,163.1,TX,PARIS 4.2 NE,,,,Cfa
86344,US1TXLN0001,31.234,-95.962,110.9,TX,CENTERVILLE 1.9 SSE,,,,Cfa
86345,US1TXLN0002,31.5462,-95.9276,114.9,TX,OAKWOOD 5.2 WSW,,,,Cfa
86346,US1TXLN0003,31.2633,-95.9442,94.5,TX,CENTERVILLE 2.0 E,,,,Cfa
86347,US1TXLO0002,28.3296,-98.1198,47.9,TX,GEORGE WEST 0.1 WSW,,,,Cfa
86348,US1TXLO0005,28.4673,-98.2462,71.9,TX,CHOKE CANYON DAM NORTH SIDE,,,,Cfa
86349,US1TXLO0008,28.1195,-98.2617,98.1,TX,CLEGG 0.1 S,,,,Cfa
86350,US1TXLO0009,28.3638,-98.1405,50.9,TX,GEORGE WEST 2.7 NNW,,,,Cfa
86351,US1TXLO0011,28.3272,-98.0751,40.8,TX,GEORGE WEST 2.9 E,,,,Cfa
86352,US1TXLO0012,28.4112,-98.0232,81.1,TX,GEORGE WEST 8.0 NE,,,,Cfa
86353,US1TXLO0013,28.5804,-98.118,97.8,TX,THREE RIVERS 8.6 NNE,,,,Cfa
86354,US1TXLO0014,28.0847,-97.9172,28.7,TX,SANDIA 5.1 NNW,,,,Cfa
86355,US1TXLO0016,28.1677,-98.0926,77.7,TX,GEORGE WEST 11.3 S,,,,Cfa
86356,US1TXLO0017,28.2263,-97.9399,29.3,TX,MATHIS 11.6 NW,,,,Cfa
86357,US1TXLO0018,28.3375,-98.0468,52.1,TX,GEORGE WEST 4.3 E,,,,Cfa
86358,US1TXLP0001,31.0636,-98.0769,285.9,TX,LAMPASAS 6.2 E,,,,Cfa
86359,US1TXLP0002,31.0815,-98.1409,310.9,TX,LAMPASAS 2.7 ENE,,,,Cfa
86360,US1TXLP0004,31.0508,-98.2003,333.5,TX,LAMPASAS 1.4 SW,,,,Cfa
86361,US1TXLP0006,31.063,-97.918,311.2,TX,KEMPNER 5.2 ESE,,,,Cfa
86362,US1TXLP0008,31.1566,-98.0569,304.5,TX,KEMPNER 6.1 NNW,,,,Cfa
86363,US1TXLP0010,31.204,-98.436,407.2,TX,LOMETA 2.7 WSW,,,,Cfa
86364,US1TXLP0011,31.2375,-98.2907,424.6,TX,LOMETA 6.2 ENE,,,,Cfa
86365,US1TXLP0012,31.0599,-98.2137,346.9,TX,LAMPASAS 2.0 W,,,,Cfa
86366,US1TXLP0013,31.0744,-98.006,268.5,TX,KEMPNER 0.5 SSW,,,,Cfa
86367,US1TXLP0015,31.0976,-98.1909,353.0,TX,LAMPASAS 2.4 NNW,,,,Cfa
86368,US1TXLR0001,30.3336,-95.0889,48.2,TX,CLEVELAND 0.9 SW,,,,Cfa
86369,US1TXLR0003,29.9698,-94.8311,16.8,TX,DAYTON 6.8 SE,,,,Cfa
86370,US1TXLR0004,30.0618,-94.8914,24.1,TX,DAYTON 0.8 NNE,,,,Cfa
86371,US1TXLR0005,30.053,-94.894,25.0,TX,DAYTON 0.2 NNE,,,,Cfa
86372,US1TXLR0007,30.067,-94.8789,14.6,TX,DAYTON 1.5 NE,,,,Cfa
86373,US1TXLR0010,30.2722,-95.0688,40.2,TX,CLEVELAND 5.0 S,,,,Cfa
86374,US1TXLR0013,30.2928,-95.082,42.1,TX,CLEVELAND 3.6 S,,,,Cfa
86375,US1TXLR0014,30.0501,-94.8914,42.1,TX,DAYTON 0.2 E,,,,Cfa
86376,US1TXLR0015,30.0403,-94.8815,26.2,TX,DAYTON 1.1 SE,,,,Cfa
86377,US1TXLR0016,29.9192,-94.7991,13.7,TX,DAYTON 10.7 SSE,,,,Cfa
86378,US1TXLS0003,28.5667,-98.9,120.1,TX,DILLEY 17.9 ESE,,,,Cfa
86379,US1TXLS0004,28.2832,-99.3016,135.9,TX,ARTESIA WELLS 1.1 W,,,,BSh
86380,US1TXLS0005,28.4534,-99.2184,143.0,TX,COTULLA 1.6 NE,,,,BSh
86381,US1TXLS0006,28.235,-99.0678,129.8,TX,ARTESIA WELLS 14.0 SE,,,,BSh
86382,US1TXLS0007,28.3521,-98.9829,137.8,TX,LOS ANGELES 7.9 SSE,,,,Cfa
86383,US1TXLS0009,28.5521,-99.1535,146.6,TX,COTULLA 9.7 NNE,,,,Cfa
86384,US1TXLS0010,28.3788,-99.2084,121.0,TX,COTULLA 4.3 SSE,,,,BSh
86385,US1TXLS0011,28.4206,-99.2467,126.8,TX,COTULLA 1.2 SSW,,,,BSh
86386,US1TXLT0001,31.434,-96.3497,112.2,TX,GROESBECK 12.4 ESE,,,,Cfa
86387,US1TXLT0002,31.5561,-96.4251,140.8,TX,MEXIA 9.4 SSE,,,,Cfa
86388,US1TXLT0003,31.6464,-96.8624,175.3,TX,MART 7.5 NNW,,,,Cfa
86389,US1TXLT0004,31.5954,-96.4703,143.0,TX,MEXIA 5.9 S,,,,Cfa
86390,US1TXLT0005,31.3687,-96.5294,138.1,TX,THORNTON 4.0 SE,,,,Cfa
86391,US1TXLT0008,31.3174,-96.5623,146.0,TX,KOSSE 4.0 E,,,,Cfa
86392,US1TXLT0010,31.7355,-96.5477,198.1,TX,TEHUACANA 0.6 SSW,,,,Cfa
86393,US1TXLT0011,31.6797,-96.8915,171.0,TX,MOUNT CALM 5.4 S,,,,Cfa
86394,US1TXLV0002,29.255,-96.76,50.0,TX,HALLETTSVILLE 17.1 SE,,,,Cfa
86395,US1TXLV0003,29.4112,-97.0905,93.0,TX,SHINER 5.1 ESE,,,,Cfa
86396,US1TXLV0004,29.4291,-97.141,102.1,TX,SHINER 1.9 E,,,,Cfa
86397,US1TXLV0005,29.3324,-96.7612,53.0,TX,HALLETTSVILLE 13.4 SE,,,,Cfa
86398,US1TXLV0006,29.4734,-97.0879,117.7,TX,SHINER 5.8 ENE,,,,Cfa
86399,US1TXLV0009,29.3006,-96.9143,68.9,TX,HALLETTSVILLE 10.1 S,,,,Cfa
86400,US1TXLV0010,29.4615,-96.9113,91.1,TX,HALLETTSVILLE 2.2 ENE,,,,Cfa
86401,US1TXLV0012,29.204,-97.0082,62.5,TX,YOAKUM 10.3 SE,,,,Cfa
86402,US1TXLV0013,29.4485,-97.0569,107.9,TX,HALLETTSVILLE 6.9 W,,,,Cfa
86403,US1TXLV0014,29.4743,-97.0506,102.1,TX,HALLETTSVILLE 6.8 WNW,,,,Cfa
86404,US1TXLV0015,29.5433,-96.9017,96.9,TX,HALLETTSVILLE 7.2 NNE,,,,Cfa
86405,US1TXLV0017,29.4241,-97.0025,73.2,TX,HALLETTSVILLE 3.9 WSW,,,,Cfa
86406,US1TXLV0019,29.5315,-96.9833,98.1,TX,HALLETTSVILLE 6.5 NNW,,,,Cfa
86407,US1TXLV0020,29.3695,-97.0942,89.0,TX,YOAKUM 6.2 NNE,,,,Cfa
86408,US1TXLV0021,29.5597,-96.9275,106.1,TX,HALLETTSVILLE 8.0 N,,,,Cfa
86409,US1TXLV0022,29.2306,-96.9596,60.0,TX,HALLETTSVILLE 14.8 S,,,,Cfa
86410,US1TXLV0023,29.4223,-96.9357,78.3,TX,HALLETTSVILLE 1.6 SSE,,,,Cfa
86411,US1TXLV0025,29.4412,-96.8606,73.5,TX,HALLETTSVILLE 4.9 E,,,,Cfa
86412,US1TXLV0026,29.477,-97.1283,100.3,TX,SHINER 4.1 NE,,,,Cfa
86413,US1TXLV0027,29.5122,-97.0535,123.4,TX,MOULTON 6.9 SE,,,,Cfa
86414,US1TXLV0028,29.3672,-97.1142,101.2,TX,YOAKUM 5.5 NNE,,,,Cfa
86415,US1TXLV0029,29.4313,-96.9119,75.0,TX,HALLETTSVILLE 2.0 ESE,,,,Cfa
86416,US1TXLV0031,29.5666,-97.1455,119.2,TX,MOULTON 0.3 S,,,,Cfa
86417,US1TXLV0032,29.4723,-96.9496,83.5,TX,HALLETTSVILLE 2.0 NNW,,,,Cfa
86418,US1TXLV0036,29.3725,-96.9465,75.9,TX,HALLETTSVILLE 5.0 S,,,,Cfa
86419,US1TXMCC006,31.3905,-99.388,443.2,TX,LOHN 4.8 NNE,,,,Cfa
86420,US1TXMCC007,31.1186,-99.3427,532.5,TX,BRADY 2.2 ESE,,,,Cfa
86421,US1TXMCC008,31.126,-99.3365,529.7,TX,BRADY 2.4 ESE,,,,Cfa
86422,US1TXMCC009,31.2467,-99.3412,580.6,TX,BRADY 8.1 NNE,,,,Cfa
86423,US1TXMCL001,31.6427,-97.2607,173.1,TX,WACO 6.8 NW,,,,Cfa
86424,US1TXMCL002,31.305,-97.2927,238.0,TX,MOODY 4.0 E,,,,Cfa
86425,US1TXMCL004,31.5195,-97.1427,143.3,TX,WACO 4.2 SE,,,,Cfa
86426,US1TXMCL007,31.4471,-97.2678,176.5,TX,LORENA 5.5 NW,,,,Cfa
86427,US1TXMCL008,31.4491,-97.2153,211.2,TX,LORENA 4.6 N,,,,Cfa
86428,US1TXMCL010,31.5496,-97.1872,81.7,TX,WACO 1.4 S,,,,Cfa
86429,US1TXMCL011,31.6417,-97.2978,167.9,TX,CHINA SPRING 2.7 SE,,,,Cfa
86430,US1TXMCL012,31.5801,-97.3243,180.4,TX,CRAWFORD 7.5 ENE,,,,Cfa
86431,US1TXMCL013,31.4689,-97.203,199.6,TX,HEWITT 1.4 NNW,,,,Cfa
86432,US1TXMCL014,31.5513,-97.2071,181.7,TX,WACO 1.9 SW,,,,Cfa
86433,US1TXMCL017,31.6913,-97.3282,182.9,TX,CHINA SPRING 2.9 NNW,,,,Cfa
86434,US1TXMCL018,31.4383,-97.2726,199.3,TX,LORENA 5.2 NW,,,,Cfa
86435,US1TXMCL019,31.5675,-97.1776,170.1,TX,WACO 0.3 ESE,,,,Cfa
86436,US1TXMCL021,31.5854,-97.1928,117.7,TX,WACO 1.3 NNW,,,,Cfa
86437,US1TXMCL022,31.5482,-97.2078,192.0,TX,WACO 2.0 SW,,,,Cfa
86438,US1TXMCL023,31.5675,-97.1402,127.4,TX,WACO 2.5 E,,,,Cfa
86439,US1TXMCL024,31.4809,-97.2573,172.5,TX,WACO 7.5 SW,,,,Cfa
86440,US1TXMCL025,31.6053,-97.3031,145.4,TX,WACO 7.5 WNW,,,,Cfa
86441,US1TXMCL026,31.5174,-97.0665,116.4,TX,WACO 7.7 ESE,,,,Cfa
86442,US1TXMCL028,31.5502,-97.2042,178.9,TX,WACO 1.8 SW,,,,Cfa
86443,US1TXMCL029,31.544,-97.1886,176.8,TX,WACO 1.8 S,,,,Cfa
86444,US1TXMCL030,31.5638,-97.199,175.9,TX,WACO 1.0 WSW,,,,Cfa
86445,US1TXMCL031,31.6849,-97.2746,160.3,TX,GHOLSON 2.9 SW,,,,Cfa
86446,US1TXMCL033,31.5294,-97.2093,187.1,TX,WACO 3.1 SSW,,,,Cfa
86447,US1TXMCL034,31.5564,-97.1308,126.5,TX,WACO 3.2 ESE,,,,Cfa
86448,US1TXMCL035,31.5383,-97.1395,147.2,TX,WACO 3.3 SE,,,,Cfa
86449,US1TXMCL038,31.6166,-97.1403,121.9,TX,WACO 4.1 NE,,,,Cfa
86450,US1TXMCL040,31.6378,-96.992,143.3,TX,AXTELL 1.9 SW,,,,Cfa
86451,US1TXMCL042,31.5564,-97.1495,152.7,TX,WACO 2.2 ESE,,,,Cfa
86452,US1TXMCL043,31.5533,-97.1635,168.9,TX,WACO 1.6 SE,,,,Cfa
86453,US1TXMCL045,31.4776,-97.2232,213.1,TX,WOODWAY 1.4 SSE,,,,Cfa
86454,US1TXMCL046,31.3065,-97.28,236.8,TX,BRUCEVILLE-EDDY 1.9 W,,,,Cfa
86455,US1TXMCL048,31.6677,-97.3618,190.8,TX,CHINA SPRING 3.3 WNW,,,,Cfa
86456,US1TXMCL049,31.3987,-97.079,127.4,TX,LORENA 8.0 E,,,,Cfa
86457,US1TXMCL050,31.4806,-97.2228,207.9,TX,WACO 6.5 SSW,,,,Cfa
86458,US1TXMCL053,31.4619,-97.2264,214.0,TX,LORENA 5.6 N,,,,Cfa
86459,US1TXMCL054,31.4414,-97.4251,223.1,TX,MCGREGOR 2.9 WSW,,,,Cfa
86460,US1TXMCL055,31.549,-97.2894,166.4,TX,WACO 6.4 WSW,,,,Cfa
86461,US1TXMCL056,31.6512,-97.4591,212.8,TX,VALLEY MILLS 0.9 ESE,,,,Cfa
86462,US1TXMCL057,31.5201,-97.2049,182.9,TX,WACO 4.0 SW,,,,Cfa
86463,US1TXMCL058,31.4642,-97.2081,206.3,TX,HEWITT 0.8 W,,,,Cfa
86464,US1TXMCL059,31.471,-97.2109,204.8,TX,HEWITT 1.7 NW,,,,Cfa
86465,US1TXMCL060,31.4454,-97.1676,162.5,TX,ROBINSON 2.6 W,,,,Cfa
86466,US1TXMCL061,31.4671,-97.2061,200.3,TX,HEWITT 1.3 NNW,,,,Cfa
86467,US1TXMCL064,31.5322,-97.2079,188.7,TX,WACO 2.9 SSW,,,,Cfa
86468,US1TXMCM001,28.6331,-98.4564,118.0,TX,CHRISTINE 10.8 SSE,,,,Cfa
86469,US1TXMCM003,28.4607,-98.5491,78.9,TX,TILDEN 0.1 E,,,,Cfa
86470,US1TXMCM004,28.5358,-98.7958,110.0,TX,TILDEN 16.0 NNW,,,,Cfa
86471,US1TXMCM005,28.6285,-98.5521,98.1,TX,CROSS 1.7 NNW,,,,Cfa
86472,US1TXMDL005,31.9358,-102.1793,869.9,TX,MIDLAND 7.8 SW,,,,BSh
86473,US1TXMDL006,32.0063,-102.1463,868.4,TX,MIDLAND 3.0 WSW,,,,BSh
86474,US1TXMDL007,31.9709,-102.1441,869.3,TX,MIDLAND 4.6 SW,,,,BSh
86475,US1TXMDL008,32.0168,-102.1258,858.0,TX,MIDLAND 1.6 WSW,,,,BSh
86476,US1TXMDL010,32.0413,-102.1241,857.1,TX,MIDLAND 1.7 NW,,,,BSh
86477,US1TXMDL013,31.92,-102.05,841.2,TX,MIDLAND 7.9 SSE,,,,BSh
86478,US1TXMDL017,32.0002,-102.0933,852.2,TX,MIDLAND 1.9 SSE,,,,BSh
86479,US1TXMDL018,31.8521,-102.0761,854.0,TX,MIDLAND 12.1 S,,,,BSh
86480,US1TXMDL020,31.9778,-102.1437,872.9,TX,MIDLAND 4.2 SW,,,,BSh
86481,US1TXMDL022,32.0088,-102.0869,846.7,TX,MIDLAND 1.5 SSE,,,,BSh
86482,US1TXMDL025,31.9022,-102.2731,876.0,TX,ODESSA 4.8 ENE,,,,BSh
86483,US1TXMDL026,32.0198,-102.118,854.4,TX,MIDLAND 1.1 WSW,,,,BSh
86484,US1TXMDL028,32.0188,-102.0892,848.6,TX,MIDLAND 0.8 SE,,,,BSh
86485,US1TXMDL029,31.9985,-102.1056,860.1,TX,MIDLAND 2.0 S,,,,BSh
86486,US1TXMDL030,31.988,-102.1087,866.2,TX,MIDLAND 2.7 S,,,,BSh
86487,US1TXMDL032,32.0131,-102.1357,863.5,TX,MIDLAND 2.3 WSW,,,,BSh
86488,US1TXMDL033,32.0253,-102.1357,859.5,TX,MIDLAND 2.1 W,,,,BSh
86489,US1TXMDL035,31.9302,-101.7794,793.7,TX,STANTON 13.8 S,,,,BSh
86490,US1TXMDL036,31.9483,-102.0624,848.0,TX,MIDLAND 5.8 SSE,,,,BSh
86491,US1TXMDL037,31.7525,-101.8044,815.9,TX,MIDLAND 25.7 SE,,,,BSh
86492,US1TXMDL044,32.0778,-102.0795,860.1,TX,MIDLAND 3.9 NNE,,,,BSh
86493,US1TXMDL045,32.0801,-102.0827,859.5,TX,MIDLAND 3.8 NNE,,,,BSh
86494,US1TXMDL047,32.0046,-102.161,872.0,TX,MIDLAND 3.9 WSW,,,,BSh
86495,US1TXMDL049,31.9962,-102.1698,873.6,TX,MIDLAND 4.6 WSW,,,,BSh
86496,US1TXMDL051,32.009,-102.1652,868.4,TX,MIDLAND 4.0 WSW,,,,BSh
86497,US1TXMDN002,29.435,-98.8147,313.0,TX,CASTROVILLE 7.0 NNE,,,,Cfa
86498,US1TXMDN003,29.3564,-99.0171,312.1,TX,HONDO 8.7 E,,,,Cfa
86499,US1TXMDN009,29.3482,-98.9909,301.8,TX,DUNLAY 0.2 SSW,,,,Cfa
86500,US1TXMDN010,29.5125,-99.0017,369.4,TX,MICO 6.4 WSW,,,,Cfa
86501,US1TXMDN011,29.3494,-98.8782,229.5,TX,CASTROVILLE 0.3 WNW,,,,Cfa
86502,US1TXMDN016,29.3034,-98.9146,247.5,TX,CASTROVILLE 4.0 SW,,,,Cfa
86503,US1TXMDN018,29.353,-99.0117,309.4,TX,HONDO 8.8 E,,,,Cfa
86504,US1TXMDN019,29.4639,-99.3624,351.7,TX,D'HANIS 10.4 NW,,,,Cfa
86505,US1TXMDN020,29.2139,-99.2347,253.6,TX,YANCEY 7.3 NW,,,,Cfa
86506,US1TXMDN021,29.3261,-99.3378,314.6,TX,D'HANIS 3.5 WSW,,,,Cfa
86507,US1TXMDN022,29.26,-99.13,239.3,TX,HONDO 6.9 SSE,,,,Cfa
86508,US1TXMDN023,29.14,-98.9053,197.5,TX,DEVINE 0.4 S,,,,Cfa
86509,US1TXMDN024,29.4043,-99.0246,264.0,TX,HONDO 8.7 ENE,,,,Cfa
86510,US1TXMDN025,29.5173,-98.9109,329.2,TX,RIO MEDINA 5.5 NNW,,,,Cfa
86511,US1TXMDN026,29.3337,-99.1386,267.3,TX,HONDO 2.0 SE,,,,Cfa
86512,US1TXMDN027,29.5344,-98.841,348.1,TX,MICO 5.0 E,,,,Cfa
86513,US1TXMDN028,29.1936,-98.8508,225.2,TX,NATALIA 0.4 NE,,,,Cfa
86514,US1TXMDN031,29.2376,-98.8686,228.0,TX,DEVINE 6.7 NNE,,,,Cfa
86515,US1TXMDN033,29.3079,-99.1629,260.3,TX,HONDO 3.4 S,,,,Cfa
86516,US1TXMDN034,29.1467,-99.1715,209.7,TX,YANCEY 1.7 WNW,,,,Cfa
86517,US1TXMDN035,29.3909,-99.1749,290.5,TX,HONDO 2.6 NNW,,,,Cfa
86518,US1TXMDN036,29.3355,-98.9775,300.2,TX,HONDO 11.0 E,,,,Cfa
86519,US1TXMDN039,29.2375,-98.9222,242.6,TX,DEVINE 6.4 N,,,,Cfa
86520,US1TXMDN041,29.3601,-99.2611,285.3,TX,D'HANIS 2.4 NNE,,,,Cfa
86521,US1TXMDN044,29.1191,-98.8175,189.3,TX,NATALIA 5.4 SSE,,,,Cfa
86522,US1TXMDN045,29.4327,-98.9413,296.6,TX,HONDO 14.1 ENE,,,,Cfa
86523,US1TXMDN047,29.3682,-99.2213,305.7,TX,HONDO 3.9 WNW,,,,Cfa
86524,US1TXMDN048,29.5351,-98.8347,351.1,TX,MICO 5.3 E,,,,Cfa
86525,US1TXMDN051,29.2457,-98.8106,227.7,TX,LYTLE 1.1 NW,,,,Cfa
86526,US1TXMDN052,29.6314,-98.8526,463.0,TX,HELOTES 10.5 WNW,,,,Cfa
86527,US1TXMDN054,29.3357,-99.2804,271.0,TX,D'HANIS 0.4 NNE,,,,Cfa
86528,US1TXMDN055,29.1319,-98.8176,203.9,TX,NATALIA 4.7 SSE,,,,Cfa
86529,US1TXMDN058,29.4353,-99.2492,310.6,TX,HONDO 7.7 NW,,,,Cfa
86530,US1TXMDN064,29.4309,-98.8059,307.2,TX,CASTROVILLE 7.0 NE,,,,Cfa
86531,US1TXMDN066,29.525,-99.1433,335.3,TX,HONDO 11.7 N,,,,Cfa
86532,US1TXMDN067,29.331,-98.8824,292.0,TX,CASTROVILLE 1.3 SSW,,,,Cfa
86533,US1TXMDN068,29.2384,-98.8333,227.7,TX,LYTLE 2.2 W,,,,Cfa
86534,US1TXMDN069,29.5438,-98.8319,386.5,TX,LAKEHILLS 7.9 ESE,,,,Cfa
86535,US1TXMDN072,29.1351,-99.1595,208.8,TX,YANCEY 0.9 WSW,,,,Cfa
86536,US1TXMDS002,30.9023,-95.9182,77.1,TX,MADISONVILLE 3.5 S,,,,Cfa
86537,US1TXMLM001,30.7409,-97.2138,149.7,TX,THORNDALE 8.8 N,,,,Cfa
86538,US1TXMLM002,30.6081,-97.0317,146.9,TX,ROCKDALE 3.6 SSW,,,,Cfa
86539,US1TXMLM003,30.6307,-97.0101,145.1,TX,ROCKDALE 1.7 S,,,,Cfa
86540,US1TXMLM009,30.7089,-96.9745,143.3,TX,ROCKDALE 4.2 NNE,,,,Cfa
86541,US1TXMLM010,30.6051,-97.1273,146.9,TX,THORNDALE 4.7 E,,,,Cfa
86542,US1TXMLM011,30.6986,-97.1847,128.6,TX,THORNDALE 6.0 NNE,,,,Cfa
86543,US1TXMLM012,30.9214,-97.0397,116.1,TX,CAMERON 5.7 NW,,,,Cfa
86544,US1TXMLM014,30.819,-96.7856,108.8,TX,GAUSE 4.5 WNW,,,,Cfa
86545,US1TXMLM015,30.7801,-96.872,132.3,TX,CAMERON 8.2 SE,,,,Cfa
86546,US1TXMLM016,30.6574,-96.8167,157.3,TX,MILANO 4.3 SE,,,,Cfa
86547,US1TXMLM017,30.79,-96.7631,152.7,TX,GAUSE 2.5 W,,,,Cfa
86548,US1TXMLM018,30.8182,-96.7485,101.5,TX,GAUSE 2.8 NNW,,,,Cfa
86549,US1TXMLM020,30.8722,-96.9959,130.8,TX,CAMERON 1.5 NW,,,,Cfa
86550,US1TXMLM021,30.764,-96.6702,119.5,TX,GAUSE 3.4 ESE,,,,Cfa
86551,US1TXMLM022,30.6398,-96.8213,143.6,TX,MILANO 5.2 SSE,,,,Cfa
86552,US1TXMLM023,30.9027,-96.8114,108.5,TX,CAMERON 10.3 ENE,,,,Cfa
86553,US1TXMLM024,30.7218,-96.7734,136.9,TX,MILANO 5.2 ENE,,,,Cfa
86554,US1TXMLM025,30.6327,-96.907,153.3,TX,ROCKDALE 6.2 ESE,,,,Cfa
86555,US1TXMLM026,30.7168,-96.9825,148.7,TX,ROCKDALE 4.5 NNE,,,,Cfa
86556,US1TXMLM028,30.6647,-97.2383,152.7,TX,THORNDALE 4.0 NNW,,,,Cfa
86557,US1TXMLM029,30.7689,-97.2019,156.1,TX,THORNDALE 10.7 N,,,,Cfa
86558,US1TXMLM030,30.8888,-96.809,108.5,TX,CAMERON 10.2 ENE,,,,Cfa
86559,US1TXMLM032,30.8197,-96.9147,143.3,TX,CAMERON 4.6 SE,,,,Cfa
86560,US1TXMLM033,30.7414,-96.9054,137.5,TX,MILANO 3.6 NW,,,,Cfa
86561,US1TXMLM034,30.8617,-96.9638,121.6,TX,CAMERON 0.8 ENE,,,,Cfa
86562,US1TXMLM036,30.857,-96.9604,118.0,TX,CAMERON 1.0 E,,,,Cfa
86563,US1TXMLM037,30.9625,-97.0429,116.4,TX,BURLINGTON 4.6 SW,,,,Cfa
86564,US1TXMLS001,31.4745,-98.6538,416.7,TX,GOLDTHWAITE 5.1 WNW,,,,Cfa
86565,US1TXMLS002,31.528,-98.7243,418.2,TX,MULLIN 3.9 WSW,,,,Cfa
86566,US1TXMLS003,31.6709,-98.7398,465.4,TX,ZEPHYR 2.2 ESE,,,,Cfa
86567,US1TXMLS004,31.4985,-98.4664,457.5,TX,GOLDTHWAITE 6.9 ENE,,,,Cfa
86568,US1TXMND001,30.8926,-99.6512,551.1,TX,MENARD 8.1 ESE,,,,Cfa
86569,US1TXMND002,30.9309,-100.1112,670.0,TX,FORT MCKAVETT 7.2 N,,,,Cfa
86570,US1TXMNG003,30.2755,-95.7612,90.2,TX,MONTGOMERY 8.7 SW,,,,Cfa
86571,US1TXMNG004,30.4496,-95.6901,79.9,TX,MONTGOMERY 4.0 N,,,,Cfa
86572,US1TXMNG006,30.4498,-95.4664,109.1,TX,WILLIS 1.9 NNE,,,,Cfa
86573,US1TXMNG008,30.1667,-95.5103,50.6,TX,THE WOODLANDS 1.4 WNW,,,,Cfa
86574,US1TXMNG014,30.413,-95.66,79.2,TX,MONTGOMERY 2.6 NE,,,,Cfa
86575,US1TXMNG015,30.3723,-95.6288,62.2,TX,MONTGOMERY 4.2 ESE,,,,Cfa
86576,US1TXMNG016,30.3883,-95.488,86.0,TX,CONROE 4.6 NNW,,,,Cfa
86577,US1TXMNG018,30.3867,-95.6135,62.5,TX,MONTGOMERY 4.9 E,,,,Cfa
86578,US1TXMNG020,30.3774,-95.6335,61.9,TX,MONTGOMERY 3.8 ESE,,,,Cfa
86579,US1TXMNG021,30.3976,-95.6954,76.2,TX,MONTGOMERY 0.4 N,,,,Cfa
86580,US1TXMNG023,30.2185,-95.5084,48.8,TX,THE WOODLANDS 4.4 NNW,,,,Cfa
86581,US1TXMNG025,30.197,-95.5851,62.8,TX,THE WOODLANDS 6.3 WNW,,,,Cfa
86582,US1TXMNG026,30.1985,-95.4959,44.8,TX,THE WOODLANDS 2.8 N,,,,Cfa
86583,US1TXMNG029,30.1232,-95.389,33.5,TX,SPRING 4.2 N,,,,Cfa
86584,US1TXMNG030,30.1417,-95.4658,42.7,TX,THE WOODLANDS 1.8 SE,,,,Cfa
86585,US1TXMNG031,30.3227,-95.4596,60.4,TX,CONROE 0.7 E,,,,Cfa
86586,US1TXMNG032,30.3444,-95.5084,72.8,TX,CONROE 2.6 WNW,,,,Cfa
86587,US1TXMNG033,30.3212,-95.4898,68.6,TX,CONROE 1.1 W,,,,Cfa
86588,US1TXMNG035,30.153,-95.6572,63.1,TX,PINEHURST 3.8 SE,,,,Cfa
86589,US1TXMNG036,30.2135,-95.5621,60.0,TX,THE WOODLANDS 5.8 NW,,,,Cfa
86590,US1TXMNG038,30.3887,-95.6149,62.8,TX,MONTGOMERY 4.8 E,,,,Cfa
86591,US1TXMNG041,30.1142,-95.6965,57.9,TX,MAGNOLIA 7.4 SSE,,,,Cfa
86592,US1TXMNG045,30.2767,-95.5533,50.6,TX,MONTGOMERY 11.6 SE,,,,Cfa
86593,US1TXMNG049,30.2339,-95.5748,64.6,TX,MAGNOLIA 10.6 ENE,,,,Cfa
86594,US1TXMNG051,30.1703,-95.7552,69.2,TX,MAGNOLIA 2.8 S,,,,Cfa
86595,US1TXMNG054,30.2731,-95.5437,48.5,TX,MONTGOMERY 12.2 SE,,,,Cfa
86596,US1TXMNG055,30.2724,-95.7408,89.9,TX,MONTGOMERY 8.6 SSW,,,,Cfa
86597,US1TXMNG058,30.1474,-95.4528,43.6,TX,THE WOODLANDS 2.3 ESE,,,,Cfa
86598,US1TXMNG061,30.2947,-95.4842,45.4,TX,CONROE 2.1 SSW,,,,Cfa
